system:index,Lat,Long,UA,altitude,ciclo,lst_max,lst_mean,lst_min,lst_sd,ndvi_max,ndvi_mean,ndvi_min,ndvi_sd,prec_max,prec_mean,prec_min,prec_sd,.geo
1_2_0000000000000000011f_0,-26.549889,-49.770818,901,932,ciclo1,24.663333333333355,20.589528198653227,15.091666666666697,3.6525398199433856,0.8353833333333333,0.7556027777777778,0.6548333333333334,0.05735833952141778,634.9119439125061,387.12957712014514,226.2328748703003,117.4200993931451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.771158316642094,-26.54970822215246]}"
1_2_00000000000000000120_0,-26.550061,-49.680073,902,986,ciclo1,24.250000000000025,19.425346380471407,14.541666666666705,3.2549090082379015,0.8592000000000001,0.77330875,0.6973250000000001,0.05438770779187289,642.1705565452576,382.09189796447754,225.4528522491455,122.84596641207904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.68132678823014,-26.54970822215246]}"
1_2_00000000000000000121_0,-26.549984,-49.409925,905,904,ciclo1,24.52777777777781,20.456288480038506,15.41166666666669,3.177460154559655,0.8842166666666668,0.7927218055555555,0.6447166666666666,0.07757358581641002,830.5630130767822,443.141437848409,220.43517446517944,168.84854137459354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.41183220299428,-26.54970822215246]}"
1_2_00000000000000000122_0,-26.550008,-49.320003,906,908,ciclo1,25.644285714285736,20.781986531986558,15.676666666666696,3.429729508069887,0.8819333333333335,0.7643387500000002,0.6394500000000001,0.08236970228882859,947.4920592308044,476.18407424290973,227.5801191329956,188.49064585395962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.32200067458233,-26.54970822215246]}"
1_2_00000000000000000123_0,-26.552281,-49.226035,907,148,ciclo1,28.337500000000034,23.755463383838418,17.80666666666669,3.535547262495847,0.8448166666666667,0.7913019444444443,0.7063,0.0389462903539023,1143.3433933258057,513.1840428511301,220.80751276016235,231.87572130642388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.22318599332918,-26.54970822215246]}"
1_2_00000000000000000124_0,-26.550144,-49.050062,909,474,ciclo1,27.278888888888908,22.263441137566172,16.830000000000027,3.701569089031387,0.8921333333333333,0.8125022222222222,0.5924,0.08127412336282096,1187.4097895622253,537.0274686813354,224.99262261390686,244.97180613119087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05250608934647,-26.54970822215246]}"
1_2_00000000000000000125_0,-26.548291,-48.776893,912,13,ciclo1,29.210000000000043,24.60569895382399,19.028333333333368,3.5989248613752296,0.8249333333333334,0.7667218055555556,0.66062,0.040920659102903385,1033.5073056221008,506.2850599884987,203.16393733024597,221.2118295780402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77402835126942,-26.54970822215246]}"
1_2_00000000000000000126_0,-26.552507,-48.689037,913,13,ciclo1,28.79000000000002,24.35157744107747,18.348181818181846,3.5316950944063095,0.8423333333333334,0.7856706944444444,0.70844,0.04057832290230947,1027.583079814911,506.84852180878323,198.66713666915894,220.99162478437296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.69317997569866,-26.54970822215246]}"
1_2_00000000000000000127_0,-26.46119,-53.281482,918,681,ciclo1,30.696000000000033,24.989492424242446,17.597272727272756,4.258997976810016,0.7735333333333334,0.7176281944444446,0.6643333333333334,0.040135340928111475,847.6664500236511,507.18131356438,322.4890398979187,150.77553268303487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.28357107754942,-26.459876693740508]}"
1_2_00000000000000000128_0,-26.460558,-52.564242,926,733,ciclo1,28.268181818181848,23.366151515151543,16.501666666666694,3.9704602170298764,0.8744833333333334,0.8337311111111111,0.7839166666666668,0.028150104247337927,783.6455731391907,493.7787190377712,346.12646102905273,130.3568789834518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.564918850253804,-26.459876693740508]}"
1_2_00000000000000000129_0,-26.4601,-51.030005,933,1111,ciclo1,23.167500000000025,19.081511784511815,14.075454545454575,3.087486089685284,0.8458666666666668,0.7731797222222223,0.67974,0.049521497622493756,657.360533952713,411.8659564753373,290.5545539855957,106.41026993395072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.02879971440942,-26.459876693740508]}"
1_2_0000000000000000012a_0,-26.461762,-50.940893,934,1154,ciclo1,23.196000000000033,19.440209175084206,14.597272727272752,3.028971293680126,0.85,0.7710250000000002,0.6639333333333334,0.05566177477673609,620.4140391349792,399.23706418275833,287.17510986328125,100.43763179869549,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.93896818599747,-26.459876693740508]}"
1_2_0000000000000000012b_0,-26.459677,-50.489075,939,943,ciclo1,23.623333333333374,19.531816919191954,14.426363636363668,3.4142811802188033,0.87195,0.7941765277777777,0.6988166666666666,0.052906051605734646,611.2599520683289,394.7859212756157,268.64295387268066,102.04733684925185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.48981054393771,-26.459876693740508]}"
1_2_0000000000000000012c_0,-27.810882,-51.121856,941,634,ciclo1,25.67666666666669,20.874131313131343,14.703333333333367,3.947985025577508,0.5159833333333333,0.4310503845688585,0.34176474519632416,0.05904729996187657,708.0325684547424,433.2633805672328,290.59599447250366,112.36979832066264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.11863124282137,-27.80734961991979]}"
1_2_0000000000000000012d_0,-26.460407,-49.948858,945,877,ciclo1,26.798571428571456,21.22902645502648,15.697272727272754,3.963469716955183,0.8046666666666668,0.7397401388888888,0.5987166666666667,0.055392740116550675,645.4070062637329,417.3228015899658,244.51284170150757,118.18686609379866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.95082137346599,-26.459876693740508]}"
1_2_0000000000000000012e_0,-26.459578,-49.85843,946,932,ciclo1,26.25000000000003,21.50686814574318,15.810000000000032,3.6972571122345257,0.8180000000000001,0.7439418055555557,0.6159666666666667,0.05377229694920537,638.7049241065979,403.838405529658,236.40914726257324,113.49436413618426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.86098984505404,-26.459876693740508]}"
1_2_0000000000000000012f_0,-26.45983,-49.590434,949,888,ciclo1,26.04500000000003,21.086460437710464,15.380000000000024,3.855451330929835,0.7807666666666667,0.7220223611111112,0.64815,0.04399225400282538,676.7518339157104,407.0618475675583,221.315767288208,140.02894615262986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.59149525981819,-26.459876693740508]}"
1_2_00000000000000000131_0,-26.459997,-49.232898,953,191,ciclo1,27.594000000000023,23.529253367003403,17.563333333333365,3.5793785864975236,0.8374666666666668,0.7938733333333334,0.74438,0.031100955951723862,1133.095911026001,520.2149220307668,227.6191921234131,230.43844234891716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-26.459876693740508]}"
1_2_00000000000000000132_0,-26.462362,-49.051795,955,212,ciclo1,27.354444444444475,22.85231691919195,17.04000000000003,3.598571091115597,0.8805,0.836319861111111,0.7617750000000001,0.03220924385990803,1248.942611694336,565.4433780411879,243.70119428634644,256.91527498822046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05250608934647,-26.459876693740508]}"
1_2_00000000000000000133_0,-26.46,-48.689995,959,22,ciclo1,28.54555555555559,23.63149206349209,17.73000000000002,3.7683385781458645,0.8816,0.8195694444444444,0.6937,0.05556290347240901,1084.1741943359375,525.408150156339,200.44412970542908,241.21842201514661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.69317997569866,-26.459876693740508]}"
1_2_00000000000000000134_0,-26.371178,-50.938012,974,992,ciclo1,24.730000000000025,20.4920636724387,13.845555555555595,3.6849126159240337,0.8232666666666667,0.7573362499999999,0.6665166666666666,0.05116380851646746,650.6500265598297,407.15937854846317,292.2244691848755,100.38718210581678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.93896818599747,-26.370045165328555]}"
1_2_00000000000000000135_0,-26.373158,-50.765957,976,883,ciclo1,26.53500000000004,21.217871753246786,14.398888888888912,4.108416608707106,0.8565,0.7503561111111113,0.6439400000000001,0.05315334789346526,607.5754585266113,384.12544180949527,260.0708827972412,100.19235728192548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.76828828201476,-26.370045165328555]}"
1_2_00000000000000000136_0,-26.381312,-50.580303,978,1067,ciclo1,25.263333333333364,20.643693181818207,14.25181818181821,3.6497924250239477,0.85915,0.7945872222222223,0.6905500000000001,0.044236076274186825,624.3085882663727,394.75718943277997,253.17339324951172,103.14141003526102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.57964207234966,-26.37902831816975]}"
1_2_00000000000000000137_0,-26.370856,-50.488584,979,805,ciclo1,28.552222222222245,23.080374037999068,15.120000000000022,4.319498611129631,0.7569333333333333,0.6481961111111111,0.5689833333333333,0.05394780072806604,635.2866086959839,407.0887636442979,273.1509442329407,103.75686592691815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.48981054393771,-26.370045165328555]}"
1_2_00000000000000000138_0,-26.370169,-50.220028,982,833,ciclo1,28.226666666666688,22.6895930735931,15.500000000000023,4.053802415276435,0.7934500000000001,0.6985530555555556,0.6543833333333334,0.03804824448323789,642.0233025550842,412.69557750225067,257.7387833595276,111.74892295179072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.22031595870185,-26.370045165328555]}"
1_2_00000000000000000139_0,-26.370077,-50.040023,984,842,ciclo1,26.737500000000033,22.313757515632545,16.20500000000003,3.5988149440801442,0.8090666666666667,0.7306272222222222,0.6069333333333334,0.063342033493556,626.221438407898,405.79399809241295,241.02734804153442,112.17868564981724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.04065290187795,-26.370045165328555]}"
1_2_0000000000000000013a_0,-26.369839,-49.410004,991,858,ciclo1,26.743333333333357,20.436157768157795,14.65500000000003,3.7684132959787444,0.8202166666666666,0.7402475000000001,0.6391666666666667,0.05386647306629426,810.8104972839355,441.2425407767296,222.38153266906738,161.40783569462025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.41183220299428,-26.370045165328555]}"
1_2_0000000000000000013b_0,-26.370663,-49.32015,992,479,ciclo1,25.764000000000028,22.01416233766237,16.71909090909094,3.1982209800306154,0.864,0.7971895833333335,0.6849999999999999,0.05056299278991123,953.6313714981079,482.0773630142212,234.28382682800293,191.27386244107717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.32200067458233,-26.370045165328555]}"
1_2_0000000000000000013c_0,-26.370001,-49.23,993,346,ciclo1,25.83750000000002,21.496721801346833,15.861666666666702,3.658995434621866,0.9042833333333334,0.8553450412813738,0.8093666666666667,0.027886567729310145,1089.5508632659912,525.059572060903,230.19347190856934,223.5830917830073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-26.370045165328555]}"
1_2_0000000000000000013d_0,-26.367982,-49.139805,994,270,ciclo1,26.247142857142894,21.547804232804264,15.996666666666698,3.5011181142398877,0.8792666666666668,0.8108497222222223,0.64385,0.06099230644346134,1185.321660041809,561.3164378404617,249.59112548828125,242.43390263807206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.14233761775843,-26.370045165328555]}"
1_2_0000000000000000013e_0,-26.369648,-49.048693,995,90,ciclo1,28.463333333333352,24.087648148148173,18.02833333333336,3.6643983839258003,0.8537666666666667,0.7893022222222222,0.7229599999999999,0.03832195481688865,1251.9781866073608,587.2573129534721,261.4268727302551,258.27583620930653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05250608934647,-26.370045165328555]}"
1_2_0000000000000000013f_0,-26.369998,-48.870001,997,32,ciclo1,29.01857142857147,24.469444444444477,18.596666666666696,3.5825938310452057,0.8506333333333332,0.8106327777777779,0.7654600000000001,0.02741797199976774,1229.4172325134277,596.6086594164371,242.49090099334717,274.5413828708121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.87284303252257,-26.370045165328555]}"
1_2_00000000000000000140_0,-27.764093,-51.164103,1000,765,ciclo1,27.060000000000027,21.8194570707071,13.830000000000032,4.507573947617996,0.8468333333333332,0.7736566666666667,0.67755,0.05107252611800324,699.1192882061005,437.0690589944522,292.1801357269287,110.14509490282008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.16354700702735,-27.762433855713812]}"
1_2_00000000000000000141_0,-26.27984,-53.64031,1001,748,ciclo1,29.33727272727276,24.17716414141417,16.948333333333366,4.1775793958622165,0.7902333333333335,0.69918,0.65306,0.04162634918289546,791.8690762519836,512.7033314804236,330.0133593082428,144.81813942395485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.64289719119723,-26.280213636916603]}"
1_2_00000000000000000142_0,-26.282328,-53.281735,1003,886,ciclo1,27.90636363636367,23.043530303030334,16.050000000000033,3.944670494786938,0.8701500000000001,0.7485477777777777,0.6213,0.06726146238998673,873.4737787246704,497.25912976264954,335.44505977630615,150.23936093861505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.28357107754942,-26.280213636916603]}"
1_2_00000000000000000143_0,-26.27881,-50.495598,1010,796,ciclo1,28.138888888888914,22.698901094276124,15.000000000000034,4.2544948186420415,0.8229333333333333,0.7218540277777779,0.6656000000000001,0.04618724960067549,625.0050420761108,412.2126046816508,275.7251491546631,103.90726496753061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.498793696778904,-26.280213636916603]}"
1_2_00000000000000000144_0,-26.279997,-50.220001,1013,821,ciclo1,27.02636363636367,22.074522486772512,16.170000000000027,3.647004267065733,0.8432833333333334,0.7443386111111111,0.6585333333333334,0.06332580701564065,647.6578810214996,414.46147753794986,239.07002878189087,117.63562753923864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.22031595870185,-26.280213636916603]}"
1_2_00000000000000000145_0,-26.277101,-49.949854,1016,887,ciclo1,28.472222222222253,22.912655122655153,17.103333333333353,3.4825698684809896,0.7968833333333335,0.7376733333333334,0.6056833333333332,0.054220033095608605,634.4343843460083,402.3346121112506,243.1397190093994,113.87756305087784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.95082137346599,-26.280213636916603]}"
1_2_00000000000000000146_0,-26.279381,-49.681358,1019,904,ciclo1,27.60000000000003,22.244837962962993,15.958333333333362,3.7802210213088725,0.7874833333333333,0.6596077777777778,0.5814600000000001,0.0529715533256142,636.6269783973694,402.43123052517575,220.37268495559692,123.9034481215869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.68132678823014,-26.280213636916603]}"
1_2_00000000000000000147_0,-26.278033,-49.228334,1024,997,ciclo1,26.832857142857165,21.034116041366065,15.496666666666693,3.5442321885740355,0.7495666666666668,0.6770920833333335,0.6297250000000001,0.0315530224613552,1059.68461561203,515.2352223694324,239.80996942520142,211.4308186406046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-26.280213636916603]}"
1_2_00000000000000000148_0,-26.280003,-49.139999,1025,775,ciclo1,25.590000000000032,21.016822691197717,15.883333333333363,3.45374431035668,0.8763000000000001,0.7956761111111113,0.7076,0.04819293718103928,1146.1875195503235,560.7284551163515,266.71207904815674,232.590241158577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.14233761775843,-26.280213636916603]}"
1_2_00000000000000000149_0,-26.280009,-49.050025,1026,735,ciclo1,24.932500000000033,20.782356661856692,16.11833333333337,3.032709249415153,0.8601,0.7758493055555556,0.7181333333333333,0.04625468550569219,1202.0544834136963,578.6276080409685,273.669310092926,246.64954417533528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05250608934647,-26.280213636916603]}"
1_2_0000000000000000014a_0,-26.28013,-48.961944,1027,60,ciclo1,27.722000000000026,24.057818121693156,18.713333333333363,3.3603606879235666,0.8348333333333335,0.7816494444444445,0.68865,0.05083539753246667,1260.7081651687622,605.096223851045,260.63532423973083,266.49396372450093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.96267456093452,-26.280213636916603]}"
1_2_0000000000000000014b_0,-26.280001,-48.600001,1031,20,ciclo1,28.382000000000026,23.82081523569026,18.91181818181821,3.2466696583063794,0.8715666666666667,0.8065772222222223,0.6857,0.04618378657368907,1283.9560241699219,618.7217444578806,207.93442630767822,320.44977897512115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.60334844728671,-26.280213636916603]}"
